date,weather_type,temperature,wind_direction,wind_strength,ground_moisture,visibility,drift_modifier,compass_variance_modifier,dens_mist_active,days_since_mist,anomaly_probability_modifier,notes
1849-05-22,overcast,cold,south,light,6.0,0.9,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1849-05-23,clear,cold,east,light,5.0,1.0,1.25,1.0,True,2,2.0,
1849-05-24,rain,mild,south,moderate,9.2,0.7,1.2,1.0,True,3,1.5,
1849-05-25,rain,cold,north,light,12.3,0.7,1.2,1.0,False,4,1.0,
1849-05-26,clear,cool,east,moderate,8.9,1.0,1.0,1.0,False,5,1.0,
1849-05-27,overcast,cool,west,moderate,7.8,0.9,1.1,1.5,False,6,1.0,Wind from the west carries a distant low tone.
1849-05-28,clear,cool,north,strong,5.0,1.0,1.0,1.0,False,7,1.0,
1849-05-29,fog,cool,west,light,5.8,0.5,1.3,1.65,False,8,1.0,
1849-05-30,clear,cool,north,light,5.0,1.0,1.0,1.0,False,9,1.0,
1849-05-31,rain,cool,north,light,10.2,0.7,1.2,1.0,False,10,1.0,
1849-06-01,clear,mild,east,light,7.2,1.0,1.0,1.0,False,11,1.0,
1849-06-02,clear,mild,south,moderate,5.0,1.0,1.0,1.0,False,12,1.0,
1849-06-03,clear,warm,north,moderate,5.0,1.0,1.0,1.0,False,13,1.0,
1849-06-04,clear,warm,north,moderate,5.0,1.0,1.0,1.0,False,14,1.0,
1849-06-05,clear,warm,calm,calm,5.0,1.0,1.0,1.0,False,15,1.0,
1849-06-06,clear,warm,north,light,5.0,1.0,1.0,1.0,False,16,1.0,
1849-06-07,fog,mild,west,moderate,5.7,0.5,1.3,1.65,False,17,1.0,Wind from the west carries a distant low tone.
1849-06-08,clear,warm,south,light,5.0,1.0,1.0,1.0,False,18,1.0,
1849-06-09,clear,warm,north,moderate,5.0,1.0,1.0,1.0,False,19,1.0,
1849-06-10,overcast,warm,south,moderate,5.0,0.9,1.1,1.0,False,20,1.0,
1849-06-11,clear,warm,calm,calm,5.0,1.0,1.0,1.0,False,21,1.0,
1849-06-12,dens_mist,warm,south,light,7.8,0.3,2.0,1.3,True,0,3.0,Mist rises from the south before dawn.
1849-06-13,overcast,warm,east,light,6.8,0.9,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1849-06-14,clear,warm,west,moderate,5.0,1.0,1.25,1.5,True,2,2.0,Wind from the west carries a distant low tone.
1849-06-15,clear,warm,east,moderate,5.0,1.0,1.12,1.0,True,3,1.5,
1849-06-16,clear,warm,east,strong,5.0,1.0,1.0,1.0,False,4,1.0,
1849-06-17,rain,warm,south,light,11.1,0.7,1.2,1.0,False,5,1.0,
1849-06-18,rain,mild,north,strong,18.0,0.7,1.2,1.0,False,6,1.0,
1849-06-19,fog,warm,south,light,18.7,0.5,1.3,1.1,False,7,1.0,
1849-06-20,clear,mild,south,moderate,15.7,1.0,1.0,1.0,False,8,1.0,
1849-06-21,overcast,warm,south,light,14.7,0.9,1.1,1.0,False,9,1.0,
1849-06-22,overcast,mild,calm,calm,13.7,0.9,1.1,1.0,False,10,1.0,
1849-06-23,clear,warm,east,light,10.7,1.0,1.0,1.0,False,11,1.0,
1849-06-24,clear,mild,calm,calm,7.7,1.0,1.0,1.0,False,12,1.0,
1849-06-25,clear,warm,south,light,5.0,1.0,1.0,1.0,False,13,1.0,
1849-06-26,clear,warm,east,moderate,5.0,1.0,1.0,1.0,False,14,1.0,
1849-06-27,overcast,warm,north,light,5.0,0.9,1.1,1.0,False,15,1.0,
1849-06-28,clear,warm,south,strong,5.0,1.0,1.0,1.0,False,16,1.0,
1849-06-29,clear,warm,calm,calm,5.0,1.0,1.0,1.0,False,17,1.0,
1849-06-30,overcast,mild,south,light,5.0,0.9,1.1,1.0,False,18,1.0,
1849-07-01,clear,warm,south,strong,5.0,1.0,1.0,1.0,False,19,1.0,
1849-07-02,clear,warm,south,moderate,5.0,1.0,1.0,1.0,False,20,1.0,
1849-07-03,rain,warm,north,strong,8.5,0.7,1.2,1.0,False,21,1.0,
1849-07-04,clear,warm,east,moderate,5.5,1.0,1.0,1.0,False,22,1.0,
1849-07-05,clear,warm,west,moderate,5.0,1.0,1.0,1.5,False,23,1.0,Wind from the west carries a distant low tone.
1849-07-06,dens_mist,warm,east,strong,7.8,0.3,2.0,1.3,True,0,3.0,Mist rises from the south before dawn.
1849-07-07,clear,mild,east,strong,5.0,1.0,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1849-07-08,clear,warm,west,strong,5.0,1.0,1.25,1.5,True,2,2.0,Wind from the west carries a distant low tone.
1849-07-09,overcast,warm,north,moderate,5.0,0.9,1.12,1.0,True,3,1.5,
1849-07-10,overcast,warm,north,moderate,5.0,0.9,1.1,1.0,False,4,1.0,
1849-07-11,overcast,warm,west,light,5.0,0.9,1.1,1.5,False,5,1.0,
1849-07-12,clear,warm,south,light,5.0,1.0,1.0,1.0,False,6,1.0,
1849-07-13,clear,warm,north,light,5.0,1.0,1.0,1.0,False,7,1.0,
1849-07-14,clear,warm,west,moderate,5.0,1.0,1.0,1.5,False,8,1.0,Wind from the west carries a distant low tone.
1849-07-15,clear,warm,north,strong,5.0,1.0,1.0,1.0,False,9,1.0,
1849-07-16,clear,warm,north,light,5.0,1.0,1.0,1.0,False,10,1.0,
1849-07-17,overcast,warm,calm,calm,5.0,0.9,1.1,1.0,False,11,1.0,
1849-07-18,clear,warm,north,light,5.0,1.0,1.0,1.0,False,12,1.0,
1849-07-19,clear,mild,south,moderate,5.0,1.0,1.0,1.0,False,13,1.0,
1849-07-20,overcast,mild,west,strong,5.0,0.9,1.1,1.5,False,14,1.0,Wind from the west carries a distant low tone.
1849-07-21,rain,warm,north,strong,12.8,0.7,1.2,1.0,False,15,1.0,
1849-07-22,overcast,mild,east,moderate,11.8,0.9,1.1,1.0,False,16,1.0,
1849-07-23,clear,warm,east,strong,8.8,1.0,1.0,1.0,False,17,1.0,
1849-07-24,clear,warm,south,moderate,5.8,1.0,1.0,1.0,False,18,1.0,
1849-07-25,rain,warm,calm,calm,12.8,0.7,1.2,1.0,False,19,1.0,
1849-07-26,clear,warm,north,moderate,9.8,1.0,1.0,1.0,False,20,1.0,
1849-07-27,overcast,warm,south,moderate,8.8,0.9,1.1,1.0,False,21,1.0,
1849-07-28,clear,warm,north,strong,5.8,1.0,1.0,1.0,False,22,1.0,
1849-07-29,clear,warm,north,strong,5.0,1.0,1.0,1.0,False,23,1.0,
1849-07-30,clear,warm,east,light,5.0,1.0,1.0,1.0,False,24,1.0,
1849-07-31,clear,warm,south,light,5.0,1.0,1.0,1.0,False,25,1.0,
1849-08-01,clear,warm,east,moderate,5.0,1.0,1.0,1.0,False,26,1.0,
1849-08-02,fog,warm,south,moderate,6.1,0.5,1.3,1.1,False,27,1.0,
1849-08-03,clear,mild,west,moderate,5.0,1.0,1.0,1.5,False,28,1.0,Wind from the west carries a distant low tone.
1849-08-04,clear,mild,west,strong,5.0,1.0,1.0,1.5,False,29,1.0,Wind from the west carries a distant low tone.
1849-08-05,clear,warm,west,moderate,5.0,1.0,1.0,1.5,False,30,1.0,Wind from the west carries a distant low tone.
1849-08-06,rain,warm,west,light,11.8,0.7,1.2,1.5,False,31,1.0,
1849-08-07,rain,warm,east,light,17.2,0.7,1.2,1.0,False,32,1.0,
1849-08-08,rain,mild,south,strong,20.5,0.7,1.2,1.0,False,33,1.0,
1849-08-09,overcast,warm,calm,calm,19.5,0.9,1.1,1.0,False,34,1.0,
1849-08-10,overcast,mild,calm,calm,18.5,0.9,1.1,1.0,False,35,1.0,
1849-08-11,overcast,mild,north,strong,17.5,0.9,1.1,1.0,False,36,1.0,
1849-08-12,fog,warm,south,light,18.6,0.5,1.3,1.1,False,37,1.0,
1849-08-13,overcast,warm,east,light,17.6,0.9,1.1,1.0,False,38,1.0,
1849-08-14,clear,warm,west,light,14.6,1.0,1.0,1.5,False,39,1.0,
1849-08-15,clear,warm,east,moderate,11.6,1.0,1.0,1.0,False,40,1.0,
1849-08-16,clear,mild,east,light,8.6,1.0,1.0,1.0,False,41,1.0,
1849-08-17,rain,warm,south,moderate,13.4,0.7,1.2,1.0,False,42,1.0,
1849-08-18,overcast,warm,east,light,12.4,0.9,1.1,1.0,False,43,1.0,
1849-08-19,clear,warm,north,light,9.4,1.0,1.0,1.0,False,44,1.0,
1849-08-20,dens_mist,mild,south,light,12.0,0.3,2.0,1.3,True,0,3.0,Mist so thick the moat cannot be seen from ten paces.
1849-08-21,clear,warm,north,moderate,9.0,1.0,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1849-08-22,clear,warm,north,light,6.0,1.0,1.25,1.0,True,2,2.0,
1849-08-23,overcast,warm,west,light,5.0,0.9,1.12,1.5,True,3,1.5,
1849-08-24,clear,warm,north,moderate,5.0,1.0,1.0,1.0,False,4,1.0,
1849-08-25,fog,warm,south,moderate,5.8,0.5,1.3,1.1,False,5,1.0,
1849-08-26,overcast,warm,calm,calm,5.0,0.9,1.1,1.0,False,6,1.0,
1849-08-27,overcast,warm,east,strong,5.0,0.9,1.1,1.0,False,7,1.0,
1849-08-28,overcast,warm,south,moderate,5.0,0.9,1.1,1.0,False,8,1.0,
1849-08-29,overcast,warm,south,moderate,5.0,0.9,1.1,1.0,False,9,1.0,
1849-08-30,overcast,warm,east,light,5.0,0.9,1.1,1.0,False,10,1.0,
1849-08-31,overcast,mild,east,moderate,5.0,0.9,1.1,1.0,False,11,1.0,
1849-09-01,overcast,cold,north,light,5.0,0.9,1.1,1.0,False,12,1.0,
1849-09-02,fog,cold,north,moderate,5.7,0.5,1.3,1.1,False,13,1.0,
1849-09-03,clear,mild,west,light,5.0,1.0,1.0,1.5,False,14,1.0,
1849-09-04,fog,cold,south,strong,5.7,0.5,1.3,1.1,False,15,1.0,
1849-09-05,rain,mild,south,light,9.6,0.7,1.2,1.0,False,16,1.0,
1849-09-06,rain,cool,west,light,14.1,0.7,1.2,1.5,False,17,1.0,
1849-09-07,dens_mist,mild,calm,calm,16.4,0.3,2.0,1.3,True,0,3.0,Ground-hugging mist obscures the perimeter markers.
1849-09-08,clear,mild,south,light,13.5,1.0,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1849-09-09,overcast,mild,calm,calm,12.6,0.9,1.25,1.0,True,2,2.0,
1849-09-10,fog,cool,west,light,13.9,0.5,1.3,1.65,True,3,1.5,
1849-09-11,clear,mild,west,light,11.1,1.0,1.0,1.5,False,4,1.0,
1849-09-12,overcast,mild,south,light,10.1,0.9,1.1,1.0,False,5,1.0,
1849-09-13,dens_mist,cool,south,light,11.5,0.3,2.0,1.3,True,0,3.0,The mist comes with an unnatural stillness.
1849-09-14,clear,mild,east,moderate,8.7,1.0,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1849-09-15,clear,mild,south,light,5.8,1.0,1.25,1.0,True,2,2.0,
1849-09-16,clear,cold,west,light,5.0,1.0,1.12,1.5,True,3,1.5,
1849-09-17,overcast,cool,west,moderate,5.0,0.9,1.1,1.5,False,4,1.0,Wind from the west carries a distant low tone.
1849-09-18,clear,cold,north,moderate,5.0,1.0,1.0,1.0,False,5,1.0,
1849-09-19,clear,cool,south,light,5.0,1.0,1.0,1.0,False,6,1.0,
1849-09-20,clear,mild,south,light,5.0,1.0,1.0,1.0,False,7,1.0,
1849-09-21,dens_mist,cold,calm,calm,7.5,0.3,2.0,1.3,True,0,3.0,The mist comes with an unnatural stillness.
1849-09-22,dens_mist,cold,north,strong,10.1,0.3,2.0,1.3,True,0,3.0,Mist so thick the moat cannot be seen from ten paces.
1849-09-23,rain,mild,north,light,18.1,0.7,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1849-09-24,clear,mild,north,moderate,15.2,1.0,1.25,1.0,True,2,2.0,
1849-09-25,overcast,mild,west,moderate,14.3,0.9,1.12,1.5,True,3,1.5,Wind from the west carries a distant low tone.
1849-09-26,clear,cold,south,light,11.4,1.0,1.0,1.0,False,4,1.0,
1849-09-27,clear,mild,south,strong,8.5,1.0,1.0,1.0,False,5,1.0,
1849-09-28,rain,mild,calm,calm,15.9,0.7,1.2,1.0,False,6,1.0,
1849-09-29,fog,mild,south,moderate,16.6,0.5,1.3,1.1,False,7,1.0,
1849-09-30,clear,mild,south,light,13.7,1.0,1.0,1.0,False,8,1.0,
1849-10-01,rain,mild,east,moderate,19.4,0.7,1.2,1.0,False,9,1.0,
1849-10-02,clear,mild,south,light,16.6,1.0,1.0,1.0,False,10,1.0,
1849-10-03,overcast,cool,west,light,15.6,0.9,1.1,1.5,False,11,1.0,
1849-10-04,fog,cool,north,light,16.2,0.5,1.3,1.1,False,12,1.0,
1849-10-05,clear,mild,south,light,13.3,1.0,1.0,1.0,False,13,1.0,
1849-10-06,clear,mild,north,moderate,10.5,1.0,1.0,1.0,False,14,1.0,
1849-10-07,clear,mild,east,strong,7.6,1.0,1.0,1.0,False,15,1.0,
1849-10-08,fog,mild,east,moderate,8.4,0.5,1.3,1.1,False,16,1.0,
1849-10-09,rain,mild,south,strong,13.9,0.7,1.2,1.0,False,17,1.0,
1849-10-10,clear,mild,west,light,11.1,1.0,1.0,1.5,False,18,1.0,
1849-10-11,rain,mild,calm,calm,16.7,0.7,1.2,1.0,False,19,1.0,
1849-10-12,clear,mild,south,strong,13.8,1.0,1.0,1.0,False,20,1.0,
1849-10-13,fog,cold,west,light,14.4,0.5,1.3,1.65,False,21,1.0,
1849-10-14,rain,cool,north,strong,18.7,0.7,1.2,1.0,False,22,1.0,
1849-10-15,clear,cool,north,light,15.8,1.0,1.0,1.0,False,23,1.0,
1849-10-16,clear,cold,north,moderate,13.0,1.0,1.0,1.0,False,24,1.0,
1849-10-17,clear,cool,east,strong,10.1,1.0,1.0,1.0,False,25,1.0,
1849-10-18,dens_mist,mild,west,light,11.3,0.3,2.0,1.95,True,0,3.0,The mist comes with an unnatural stillness.
1849-10-19,rain,cold,north,moderate,18.2,0.7,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1849-10-20,clear,cool,south,strong,15.4,1.0,1.25,1.0,True,2,2.0,
1849-10-21,clear,mild,north,moderate,12.5,1.0,1.12,1.0,True,3,1.5,
1849-10-22,clear,mild,west,light,9.7,1.0,1.0,1.5,False,4,1.0,
1849-10-23,overcast,mild,north,light,8.7,0.9,1.1,1.0,False,5,1.0,
1849-10-24,fog,mild,south,light,9.9,0.5,1.3,1.1,False,6,1.0,
1849-10-25,clear,cold,south,moderate,7.1,1.0,1.0,1.0,False,7,1.0,
1849-10-26,fog,cold,west,moderate,8.3,0.5,1.3,1.65,False,8,1.0,Wind from the west carries a distant low tone.
1849-10-27,overcast,mild,south,moderate,7.4,0.9,1.1,1.0,False,9,1.0,
1849-10-28,rain,cold,east,moderate,10.8,0.7,1.2,1.0,False,10,1.0,
1849-10-29,overcast,cold,north,moderate,9.9,0.9,1.1,1.0,False,11,1.0,
1849-10-30,overcast,mild,east,light,8.9,0.9,1.1,1.0,False,12,1.0,
1849-10-31,clear,cool,west,strong,6.1,1.0,1.0,1.5,False,13,1.0,Wind from the west carries a distant low tone.
1849-11-01,dens_mist,mild,calm,calm,7.4,0.3,2.0,1.3,True,0,3.0,"A pale mist drifts from the dens, carrying no smell."
1849-11-02,clear,cold,north,strong,5.0,1.0,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1849-11-03,overcast,mild,calm,calm,5.0,0.9,1.25,1.0,True,2,2.0,
1849-11-04,overcast,cold,west,strong,5.0,0.9,1.12,1.5,True,3,1.5,Wind from the west carries a distant low tone.
1849-11-05,clear,cold,east,light,5.0,1.0,1.0,1.0,False,4,1.0,
1849-11-06,rain,cool,north,light,9.5,0.7,1.2,1.0,False,5,1.0,
1849-11-07,rain,cool,west,moderate,14.2,0.7,1.2,1.5,False,6,1.0,Wind from the west carries a distant low tone.
1849-11-08,overcast,cool,calm,calm,13.2,0.9,1.1,1.0,False,7,1.0,
1849-11-09,rain,mild,east,moderate,20.4,0.7,1.2,1.0,False,8,1.0,
1849-11-10,dens_mist,cold,west,strong,23.2,0.3,2.0,1.95,True,0,3.0,Mist rises from the south before dawn. Wind from the west carries a distant low tone.
1849-11-11,rain,cold,calm,calm,27.9,0.7,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1849-11-12,overcast,cool,calm,calm,26.9,0.9,1.25,1.0,True,2,2.0,
1849-11-13,overcast,cool,west,moderate,26.0,0.9,1.12,1.5,True,3,1.5,Wind from the west carries a distant low tone.
1849-11-14,overcast,cold,south,moderate,25.0,0.9,1.1,1.0,False,4,1.0,
1849-11-15,overcast,cool,south,moderate,24.1,0.9,1.1,1.0,False,5,1.0,
1849-11-16,clear,cool,east,light,21.2,1.0,1.0,1.0,False,6,1.0,
1849-11-17,fog,mild,west,light,22.7,0.5,1.3,1.65,False,7,1.0,
1849-11-18,fog,mild,south,light,23.6,0.5,1.3,1.1,False,8,1.0,
1849-11-19,clear,mild,east,moderate,20.7,1.0,1.0,1.0,False,9,1.0,
1849-11-20,overcast,cool,north,light,19.8,0.9,1.1,1.0,False,10,1.0,
1849-11-21,overcast,cold,south,light,18.8,0.9,1.1,1.0,False,11,1.0,
1849-11-22,overcast,cold,calm,calm,17.9,0.9,1.1,1.0,False,12,1.0,
1849-11-23,clear,cold,north,moderate,15.0,1.0,1.0,1.0,False,13,1.0,
1849-11-24,overcast,mild,north,moderate,14.1,0.9,1.1,1.0,False,14,1.0,
1849-11-25,fog,mild,west,light,14.9,0.5,1.3,1.65,False,15,1.0,
1849-11-26,clear,mild,east,light,12.1,1.0,1.0,1.0,False,16,1.0,
1849-11-27,rain,cool,south,light,19.4,0.7,1.2,1.0,False,17,1.0,
1849-11-28,overcast,cold,calm,calm,18.5,0.9,1.1,1.0,False,18,1.0,
1849-11-29,overcast,mild,east,light,17.5,0.9,1.1,1.0,False,19,1.0,
1849-11-30,clear,cold,south,light,14.6,1.0,1.0,1.0,False,20,1.0,
1849-12-01,clear,cold,east,light,11.9,1.0,1.0,1.0,False,21,1.0,
1849-12-02,overcast,cool,east,light,11.0,0.9,1.1,1.0,False,22,1.0,
1849-12-03,fog,cold,south,light,11.9,0.5,1.3,1.1,False,23,1.0,
1849-12-04,overcast,cool,north,strong,10.9,0.9,1.1,1.0,False,24,1.0,
1849-12-05,dens_mist,cold,calm,calm,13.1,0.3,2.0,1.3,True,0,3.0,Mist so thick the moat cannot be seen from ten paces.
1849-12-06,clear,cold,west,light,10.3,1.0,1.5,1.5,True,1,1.0,Residual effects of yesterday's dens mist persist.
1849-12-07,clear,cold,north,light,7.6,1.0,1.25,1.0,True,2,2.0,
1849-12-08,clear,cold,north,strong,5.0,1.0,1.12,1.0,True,3,1.5,
1849-12-09,overcast,cool,north,light,5.0,0.9,1.1,1.0,False,4,1.0,
1849-12-10,clear,cold,east,light,5.0,1.0,1.0,1.0,False,5,1.0,
1849-12-11,clear,cold,calm,calm,5.0,1.0,1.0,1.0,False,6,1.0,
1849-12-12,overcast,cool,north,light,5.0,0.9,1.1,1.0,False,7,1.0,
1849-12-13,clear,cold,west,light,5.0,1.0,1.0,1.5,False,8,1.0,
1849-12-14,clear,cold,east,moderate,5.0,1.0,1.0,1.0,False,9,1.0,
1849-12-15,clear,cold,north,light,5.0,1.0,1.0,1.0,False,10,1.0,
1849-12-16,clear,cold,east,moderate,5.0,1.0,1.0,1.0,False,11,1.0,
1849-12-17,fog,cool,south,light,5.8,0.5,1.3,1.1,False,12,1.0,
1849-12-18,clear,cold,west,light,5.0,1.0,1.0,1.5,False,13,1.0,
1849-12-19,dens_mist,cold,south,light,7.7,0.3,2.0,1.3,True,0,3.0,Ground-hugging mist obscures the perimeter markers.
1849-12-20,clear,cool,north,light,5.0,1.0,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1849-12-21,overcast,cold,east,moderate,5.0,0.9,1.25,1.0,True,2,2.0,
1849-12-22,clear,cool,west,moderate,5.0,1.0,1.12,1.5,True,3,1.5,Wind from the west carries a distant low tone.
1849-12-23,fog,cold,east,moderate,6.1,0.5,1.3,1.1,False,4,1.0,
1849-12-24,clear,cool,calm,calm,5.0,1.0,1.0,1.0,False,5,1.0,
1849-12-25,clear,cool,east,moderate,5.0,1.0,1.0,1.0,False,6,1.0,
1849-12-26,fog,cool,west,light,6.4,0.5,1.3,1.65,False,7,1.0,
1849-12-27,clear,cold,west,light,5.0,1.0,1.0,1.5,False,8,1.0,
1849-12-28,fog,cold,north,moderate,5.9,0.5,1.3,1.1,False,9,1.0,
1849-12-29,clear,cold,east,light,5.0,1.0,1.0,1.0,False,10,1.0,
1849-12-30,clear,cool,west,moderate,5.0,1.0,1.0,1.5,False,11,1.0,Wind from the west carries a distant low tone.
1849-12-31,clear,cold,calm,calm,5.0,1.0,1.0,1.0,False,12,1.0,
1850-01-01,clear,cool,west,light,5.0,1.0,1.0,1.5,False,13,1.0,
1850-01-02,clear,cold,south,moderate,5.0,1.0,1.0,1.0,False,14,1.0,
1850-01-03,fog,cool,north,moderate,6.0,0.5,1.3,1.1,False,15,1.0,
1850-01-04,clear,cold,calm,calm,5.0,1.0,1.0,1.0,False,16,1.0,
1850-01-05,clear,cold,south,moderate,5.0,1.0,1.0,1.0,False,17,1.0,
1850-01-06,dens_mist,cold,west,moderate,7.6,0.3,2.0,1.95,True,0,3.0,Mist so thick the moat cannot be seen from ten paces. Wind from the west carries a distant low tone.
1850-01-07,dens_mist,cold,calm,calm,9.4,0.3,2.0,1.3,True,0,3.0,"A pale mist drifts from the dens, carrying no smell."
1850-01-08,overcast,cold,east,moderate,8.5,0.9,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1850-01-09,clear,cool,east,light,5.7,1.0,1.25,1.0,True,2,2.0,
1850-01-10,rain,cold,west,strong,9.9,0.7,1.2,1.5,True,3,1.5,Wind from the west carries a distant low tone.
1850-01-11,overcast,cold,east,moderate,9.0,0.9,1.1,1.0,False,4,1.0,
1850-01-12,rain,cold,north,strong,16.0,0.7,1.2,1.0,False,5,1.0,
1850-01-13,rain,cool,west,light,23.9,0.7,1.2,1.5,False,6,1.0,
1850-01-14,overcast,cold,west,moderate,23.0,0.9,1.1,1.5,False,7,1.0,Wind from the west carries a distant low tone.
1850-01-15,overcast,cold,south,moderate,22.0,0.9,1.1,1.0,False,8,1.0,
1850-01-16,overcast,cool,south,light,21.1,0.9,1.1,1.0,False,9,1.0,
1850-01-17,dens_mist,cool,west,light,22.3,0.3,2.0,1.95,True,0,3.0,"A pale mist drifts from the dens, carrying no smell."
1850-01-18,clear,cool,east,light,19.6,1.0,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1850-01-19,clear,cold,west,moderate,16.9,1.0,1.25,1.5,True,2,2.0,Wind from the west carries a distant low tone.
1850-01-20,rain,cold,east,light,24.7,0.7,1.2,1.0,True,3,1.5,
1850-01-21,clear,cool,east,strong,22.0,1.0,1.0,1.0,False,4,1.0,
1850-01-22,overcast,cool,east,moderate,21.0,0.9,1.1,1.0,False,5,1.0,
1850-01-23,overcast,cold,west,light,20.1,0.9,1.1,1.5,False,6,1.0,
1850-01-24,clear,cold,east,light,17.4,1.0,1.0,1.0,False,7,1.0,
1850-01-25,fog,cold,east,moderate,18.3,0.5,1.3,1.1,False,8,1.0,
1850-01-26,clear,cold,east,light,15.6,1.0,1.0,1.0,False,9,1.0,
1850-01-27,overcast,cold,calm,calm,14.7,0.9,1.1,1.0,False,10,1.0,
1850-01-28,fog,cold,south,moderate,15.9,0.5,1.3,1.1,False,11,1.0,
1850-01-29,overcast,cold,north,light,14.9,0.9,1.1,1.0,False,12,1.0,
1850-01-30,rain,cold,north,moderate,19.3,0.7,1.2,1.0,False,13,1.0,
1850-01-31,clear,cool,east,light,16.6,1.0,1.0,1.0,False,14,1.0,
1850-02-01,clear,cold,south,moderate,13.8,1.0,1.0,1.0,False,15,1.0,
1850-02-02,clear,cold,south,strong,11.1,1.0,1.0,1.0,False,16,1.0,
1850-02-03,fog,cold,west,light,12.2,0.5,1.3,1.65,False,17,1.0,
1850-02-04,rain,cool,east,light,16.0,0.7,1.2,1.0,False,18,1.0,
1850-02-05,clear,cold,west,light,13.2,1.0,1.0,1.5,False,19,1.0,
1850-02-06,overcast,cold,calm,calm,12.3,0.9,1.1,1.0,False,20,1.0,
1850-02-07,rain,cold,south,light,17.4,0.7,1.2,1.0,False,21,1.0,
1850-02-08,overcast,cold,calm,calm,16.4,0.9,1.1,1.0,False,22,1.0,
1850-02-09,clear,cold,east,moderate,13.7,1.0,1.0,1.0,False,23,1.0,
1850-02-10,clear,cold,calm,calm,11.0,1.0,1.0,1.0,False,24,1.0,
1850-02-11,overcast,cool,south,light,10.1,0.9,1.1,1.0,False,25,1.0,
1850-02-12,overcast,cold,calm,calm,9.2,0.9,1.1,1.0,False,26,1.0,
1850-02-13,clear,cold,south,light,6.4,1.0,1.0,1.0,False,27,1.0,
1850-02-14,fog,cold,south,light,7.8,0.5,1.3,1.1,False,28,1.0,
1850-02-15,rain,cold,west,light,15.4,0.7,1.2,1.5,False,29,1.0,
1850-02-16,overcast,cold,north,light,14.5,0.9,1.1,1.0,False,30,1.0,
1850-02-17,overcast,cold,south,light,13.6,0.9,1.1,1.0,False,31,1.0,
1850-02-18,clear,cool,south,light,10.8,1.0,1.0,1.0,False,32,1.0,
1850-02-19,clear,cold,west,light,8.1,1.0,1.0,1.5,False,33,1.0,
1850-02-20,overcast,cool,south,strong,7.2,0.9,1.1,1.0,False,34,1.0,
1850-02-21,overcast,cold,calm,calm,6.3,0.9,1.1,1.0,False,35,1.0,
1850-02-22,clear,cold,south,strong,5.0,1.0,1.0,1.0,False,36,1.0,
1850-02-23,clear,cold,east,strong,5.0,1.0,1.0,1.0,False,37,1.0,
1850-02-24,overcast,cold,east,light,5.0,0.9,1.1,1.0,False,38,1.0,
1850-02-25,clear,cold,south,light,5.0,1.0,1.0,1.0,False,39,1.0,
1850-02-26,overcast,cold,east,moderate,5.0,0.9,1.1,1.0,False,40,1.0,
1850-02-27,fog,cold,north,light,6.3,0.5,1.3,1.1,False,41,1.0,
1850-02-28,overcast,cold,calm,calm,5.4,0.9,1.1,1.0,False,42,1.0,
1850-03-01,overcast,mild,calm,calm,5.0,0.9,1.1,1.0,False,43,1.0,
1850-03-02,overcast,cold,calm,calm,5.0,0.9,1.1,1.0,False,44,1.0,
1850-03-03,overcast,cold,calm,calm,5.0,0.9,1.1,1.0,False,45,1.0,
1850-03-04,rain,mild,east,light,12.3,0.7,1.2,1.0,False,46,1.0,
1850-03-05,clear,mild,west,moderate,9.0,1.0,1.0,1.5,False,47,1.0,Wind from the west carries a distant low tone.
1850-03-06,overcast,mild,south,moderate,7.9,0.9,1.1,1.0,False,48,1.0,
1850-03-07,rain,mild,south,moderate,11.8,0.7,1.2,1.0,False,49,1.0,
1850-03-08,clear,cool,calm,calm,8.4,1.0,1.0,1.0,False,50,1.0,
1850-03-09,dens_mist,mild,west,light,9.5,0.3,2.0,1.95,True,0,3.0,Mist rises from the south before dawn.
1850-03-10,rain,mild,north,moderate,15.7,0.7,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1850-03-11,overcast,cool,calm,calm,14.6,0.9,1.25,1.0,True,2,2.0,
1850-03-12,rain,cool,north,strong,21.6,0.7,1.2,1.0,True,3,1.5,
1850-03-13,rain,mild,north,light,27.0,0.7,1.2,1.0,False,4,1.0,
1850-03-14,overcast,cool,east,light,25.8,0.9,1.1,1.0,False,5,1.0,
1850-03-15,overcast,cold,south,light,24.7,0.9,1.1,1.0,False,6,1.0,
